step,active_vehicles,waiting_time,halting,speed,reward
3658,529,8564.0,64,10.4175,-120.42939999999999
3659,528,8628.0,64,10.4175,-121.0694
3660,528,8692.0,64,10.4175,-121.7094
3661,528,8756.0,64,10.4175,-122.3494
3662,528,8820.0,64,10.4175,-122.9894
3663,528,8884.0,64,10.4175,-123.62939999999999
3664,528,8948.0,64,10.4175,-124.26939999999999
3665,528,9012.0,64,10.4175,-124.9094
3666,528,9076.0,64,10.4175,-125.5494
3667,528,9140.0,64,10.4175,-126.1894
3668,528,9204.0,64,10.4175,-126.82939999999999
3669,528,9268.0,64,10.4175,-127.4694
3670,528,9332.0,64,10.4175,-128.1094
3671,528,9396.0,64,10.4175,-128.74939999999998
3672,528,9460.0,64,10.4175,-129.3894
3673,528,9524.0,64,10.4175,-130.0294
3674,528,9588.0,64,10.4175,-130.6694
3675,527,9652.0,64,10.4175,-131.30939999999998
3676,526,9716.0,64,10.4175,-131.9494
3677,526,9780.0,64,10.4175,-132.5894
3678,525,9844.0,64,10.4175,-133.2294
3679,525,9908.0,64,10.4175,-133.86939999999998
3680,525,9972.0,64,10.4175,-134.5094
3681,525,10036.0,64,10.4175,-135.1494
3682,525,10100.0,64,10.4175,-135.7894
3683,525,10164.0,64,10.4175,-136.4294
3684,525,10228.0,64,10.4175,-137.0694
3685,525,10292.0,64,10.4175,-137.70940000000002
3686,524,10356.0,64,10.4175,-138.3494
3687,524,10420.0,64,10.4175,-138.9894
3688,524,10484.0,64,10.4175,-139.62939999999998
3689,523,10548.0,64,10.4175,-140.2694
3690,523,10612.0,64,10.4175,-140.9094
3691,523,10676.0,64,10.4175,-141.5494
3692,523,10740.0,64,10.4175,-142.1894
3693,522,10804.0,64,10.4175,-142.8294
3694,521,10868.0,64,10.4175,-143.4694
3695,521,10932.0,64,10.4175,-144.1094
3696,521,10996.0,64,10.4175,-144.74939999999998
3697,521,11060.0,64,10.4175,-145.3894
3698,521,11124.0,64,10.4175,-146.0294
3699,521,11188.0,64,10.417501045641483,-146.669406297639
3700,520,11252.0,64,10.417501641291654,-147.30940290768768
3701,520,11316.0,64,10.4175,-147.94938904772644
3702,520,11380.0,64,10.4175,-148.5894
3703,520,11444.0,64,10.4175,-149.2294
3704,520,11508.0,64,10.4175,-149.8694
3705,520,11572.0,64,10.4175,-150.5094
3706,520,11636.0,64,10.4175,-151.1494
3707,520,11700.0,64,10.4175,-151.7894
3708,520,11764.0,64,10.4175,-152.4294
3709,519,11828.0,64,10.4175,-153.0694
3710,519,11892.0,64,10.4175,-153.70940000000002
3711,519,11956.0,64,10.4175,-154.3494
3712,519,12020.0,64,10.4175,-154.9894
3713,519,12084.0,64,10.4175,-155.6294
3714,519,12148.0,64,10.4175,-156.2694
3715,519,12212.0,64,10.4175,-156.9094
3716,519,12276.0,64,10.4175,-157.5494
3717,519,12340.0,64,10.4175,-158.18939999999998
3718,519,12404.0,64,10.4175,-158.82940000000002
3719,519,12468.0,64,10.4175,-159.4694
3720,519,12532.0,64,10.4175,-160.1094
3721,518,12596.0,64,10.4175,-160.7494
3722,518,12660.0,64,10.4175,-161.38940000000002
3723,518,12724.0,64,10.4175,-162.0294
3724,518,12788.0,64,10.4175,-162.6694
3725,518,12852.0,64,10.4175,-163.3094
3726,517,12916.0,64,10.4175,-163.9494
3727,516,12980.0,64,10.4175,-164.5894
3728,516,13044.0,64,10.4175,-165.2294
3729,516,13108.0,64,10.4175,-165.86939999999998
3730,516,13172.0,64,10.4175,-166.50940000000003
3731,516,13236.0,64,10.4175,-167.1494
3732,516,13300.0,64,10.4175,-167.7894
3733,516,13364.0,64,10.4175,-168.42940000000002
3734,516,13428.0,64,10.4175,-169.06940000000003
3735,516,13492.0,64,10.4175,-169.70940000000002
3736,516,13556.0,64,10.4175,-170.3494
3737,515,13620.0,64,10.4175,-170.98940000000002
3738,514,13684.0,64,10.4175,-171.62940000000003
3739,514,13748.0,64,10.4175,-172.2694
3740,514,13812.0,64,10.4175,-172.9094
3741,514,13876.0,64,10.4175,-173.54940000000002
3742,514,13940.0,64,10.4175,-174.18939999999998
3743,514,14004.0,64,10.4175,-174.82940000000002
3744,514,14068.0,64,10.4175,-175.4694
3745,514,14132.0,64,10.4175,-176.1094
3746,514,14196.0,64,10.4175,-176.7494
3747,513,14260.0,64,10.4175,-177.38940000000002
3748,513,14324.0,64,10.4175,-178.0294
3749,512,14388.0,64,10.4175,-178.6694
3750,512,14452.0,64,10.4175,-179.30940000000004
3751,512,14516.0,64,10.4175,-179.9494
3752,512,14580.0,64,10.4175,-180.5894
3753,512,14644.0,64,10.4175,-181.2294
3754,512,14708.0,64,10.4175,-181.86939999999998
3755,511,14772.0,64,10.4175,-182.50940000000003
3756,511,14836.0,64,10.4175,-183.1494
3757,511,14900.0,64,10.4175,-183.7894
3758,511,14964.0,64,10.4175,-184.42940000000002
3759,511,15028.0,64,10.4175,-185.06940000000003
3760,511,15092.0,64,10.4175,-185.70940000000002
3761,511,15156.0,64,10.4175,-186.3494
3762,511,15220.0,64,10.4175,-186.98940000000002
3763,511,15284.0,64,10.4175,-187.62940000000003
3764,511,15348.0,64,10.4175,-188.2694
3765,510,15412.0,64,10.4175,-188.9094
3766,510,15476.0,64,10.4175,-189.54940000000002
3767,510,15540.0,64,10.4175,-190.18939999999998
3768,510,15604.0,64,10.4175,-190.82940000000002
3769,510,15668.0,64,10.4175,-191.4694
3770,510,15732.0,64,10.4175,-192.1094
3771,510,15796.0,64,10.4175,-192.7494
3772,510,15860.0,64,10.4175,-193.38940000000002
3773,510,15924.0,64,10.4175,-194.0294
3774,510,15988.0,64,10.4175,-194.6694
3775,510,16052.0,64,10.4175,-195.30940000000004
3776,510,16116.0,64,10.4175,-195.9494
3777,510,16180.0,64,10.4175,-196.5894
3778,510,16244.0,64,10.4175,-197.2294
3779,510,16308.0,64,10.4175,-197.86939999999998
3780,510,16372.0,64,10.4175,-198.50940000000003
3781,510,16436.0,64,10.4175,-199.1494
3782,510,16500.0,64,10.4175,-199.7894
3783,509,16564.0,64,10.4175,-200.42940000000002
3784,509,16628.0,64,10.4175,-201.06940000000003
3785,509,16692.0,64,10.4175,-201.70940000000002
3786,509,16756.0,64,10.4175,-202.3494
3787,509,16820.0,64,10.4175,-202.9894
3788,509,16884.0,64,10.4175,-203.62940000000003
3789,509,16647.0,63,10.4175,-200.6073
3790,508,16409.0,62,10.446374260091636,-197.98770886809137
3791,508,16172.0,61,10.488824624011242,-195.28241157179187
3792,508,15934.0,60,10.473042265147772,-192.09634450651726
3793,508,15696.0,59,10.514671048324562,-189.29571650101042
3794,508,15458.0,58,10.5153159935863,-186.2381464528878
3795,507,15220.0,57,10.542509917797835,-183.3504581582525
3796,507,14982.0,57,10.525571344456653,-180.8250906153052
3797,507,14745.0,57,10.516849861983358,-178.36597206572662
3798,507,14508.0,57,10.536069016686264,-176.13090833190148
3799,507,14270.0,56,10.5247636998776,-173.03124972709543
3800,507,14033.0,56,10.51817961307396,-170.81977887217127
3801,507,14089.0,56,10.525963271018323,-171.45535489102497
3802,507,14146.0,57,10.525183777871248,-172.34031375880892
3803,507,14203.0,57,10.518764306960676,-172.70721665010566
3804,507,14262.0,59,10.51890108898191,-174.73548463923856
3805,507,14321.0,59,10.468145146532056,-174.96539775410804
3806,507,14083.0,59,10.525889681049208,-173.03738929201018
3807,507,13845.0,58,10.632449682985879,-170.0871706440731
3808,507,13607.0,58,10.679558017347876,-167.47734876592128
3809,506,13666.0,59,10.573468979318156,-168.45988310327908
3810,506,13726.0,60,10.638154147492383,-169.4821565281844
3811,506,13786.0,60,10.502571742899478,-170.08624381520687
3812,506,13246.0,58,10.511631996559258,-163.8796545606253
3813,506,12705.0,57,10.460831569028755,-157.84433855803601
3814,506,12161.0,54,10.554518681671958,-151.2931721666436
3815,506,11619.0,53,10.708802112366858,-145.16623514250364
3816,506,11074.0,51,10.80380041610139,-138.2011534357202
3817,506,10530.0,51,9.281213303446487,-133.72639452361437
3818,506,9981.0,47,11.044406427080634,-124.74691702164115
3819,506,9410.0,45,13.98778296554536,-116.08363643376134
3820,506,8833.0,41,13.985077892948617,-107.61947288329584
3821,506,8253.0,37,12.936499233357678,-100.50693232134408
3822,506,7973.0,36,14.060286615208224,-96.27970619942764
3823,506,7392.0,34,14.071740776698565,-89.39433649001612
3824,506,7103.0,31,14.083963087551698,-84.92429525729516
3825,506,6817.0,31,14.058424903671149,-81.76151340097908
3826,506,6531.0,30,14.06700917520903,-78.5006793933975
3827,506,6246.0,29,14.124559791637859,-75.19186468006302
3828,506,5962.0,30,14.078761797007001,-72.55033010707855
3829,506,5698.0,31,14.060242444749615,-70.60445874117417
3830,506,5711.0,33,14.035787727151776,-71.62590510184
3831,506,5450.0,35,14.019530956615768,-70.41053533522977
3832,506,5180.0,33,14.004773930631293,-66.21231931477709
3833,506,5209.0,35,14.004282006574977,-68.21248188314951
3834,506,4948.0,36,13.99832818872284,-65.97822929766014
3835,506,4689.0,37,13.99239203165929,-63.88221919336691
3836,506,4419.0,37,13.98106419743337,-61.1428545865921
3837,506,4147.0,36,14.016786850863792,-58.430533499949576
3838,506,3873.0,35,14.020728206446595,-54.90032383340367
3839,504,3592.0,33,14.069531321246432,-51.55281565608722
3840,504,3313.0,33,14.166183997447394,-49.17273404832267
3841,503,3329.0,33,14.15200867460958,-48.7417611049844
3842,503,3050.0,31,14.246111590826853,-44.74894935730541
3843,503,2770.0,29,14.269981160439912,-40.91396085053446
3844,503,2496.0,28,14.39820321166875,-37.86228932708107
3845,503,2214.0,26,14.430502999934879,-33.298316445110984
3846,503,1934.0,25,14.449634521335314,-29.720262173180583
3847,503,1944.0,22,14.56166201947989,-28.643794947176104
3848,503,1673.0,23,14.59706758545266,-26.01429138921425
3849,501,1375.0,24,14.55375415882213,-23.575558801247634
3850,500,1373.0,23,14.604059346610722,-23.126057009234103
3851,500,1079.0,23,14.590883337571285,-19.780233016462883
3852,500,781.0,21,14.600968159528783,-16.02944681885535
3853,500,485.0,21,14.599031789757966,-12.667258541997567
3854,499,213.0,22,14.562157304630674,-10.2683700713798
3855,497,212.0,24,14.545521149717759,-11.278788665804083
3856,497,212.0,24,14.560334594646227,-11.48894431744232
3857,497,215.0,25,14.566790645777544,-12.209032755017718
3858,497,220.0,25,14.563978055674982,-11.881386635722858
3859,497,227.0,28,14.577157585595627,-13.934009833085465
3860,497,234.0,28,14.506791522015469,-14.722425214800962
3861,497,263.0,29,14.49192871955985,-14.576352021724649
3862,497,271.0,29,14.531903101230917,-15.214296370189658
3863,497,280.0,30,14.479105485415825,-15.209409716659334
3864,497,290.0,30,14.554812844100478,-16.417325757992547
3865,497,301.0,31,14.547872567639759,-16.24134304018356
3866,496,315.0,32,14.62267475042444,-17.513840484739703
3867,496,329.0,34,14.479541438956147,-18.31596946881918
3868,496,329.0,30,14.4486453545297,-16.657591269437823
3869,496,325.0,31,14.421257556123638,-16.81129604226992
3870,496,303.0,31,14.321571256314492,-17.085827489771148
3871,496,307.0,32,14.272022915135517,-16.848430056236154
3872,496,308.0,31,14.236370243485737,-16.192894151155137
3873,495,305.0,30,14.215815970364902,-16.500337554734912
3874,495,304.0,30,14.197583608772746,-15.943853972717937
3875,495,279.0,30,14.147242674676683,-15.40506754727883
3876,492,258.0,28,14.170377669384214,-14.8075100242628
3877,491,245.0,28,14.163677921748842,-14.489766851426175
3878,489,220.0,27,14.126170178543989,-13.892166383657708
3879,489,194.0,26,12.326082945547068,-13.500358164484574
3880,488,212.0,28,12.313594267590464,-15.556929390630442
3881,487,183.0,26,14.02178452990621,-12.971690904046975
3882,486,175.0,26,14.027846794250792,-12.907115607724968
3883,486,150.0,25,14.028719971193699,-12.257250721429564
3884,485,139.0,23,14.01972641829298,-10.968214822936053
3885,484,126.0,20,14.03763262230309,-9.634872864755145
3886,483,141.0,24,14.04255413082788,-11.38342306244385
3887,483,135.0,23,14.047274690371204,-11.084311266829816
3888,483,124.0,21,14.031691854813173,-9.8908593227007
3889,482,134.0,23,14.02331912691684,-10.973184364254802
3890,480,131.0,24,14.0344066299198,-11.700678836507686
3891,480,129.0,23,14.012231471429377,-10.744370144799664
3892,480,138.0,26,14.097786303322453,-13.102583862746366
3893,479,155.0,25,14.11477445024568,-12.841148047713848
3894,478,171.0,25,14.049984913326512,-12.060982972308324
3895,478,192.0,27,13.996599123924332,-13.290779425534279
3896,477,212.0,27,13.986431709673749,-13.769443842468464
3897,476,240.0,30,13.970536400683262,-15.246646372408241
3898,476,268.0,30,13.961185717210455,-16.05225594318027
3899,473,299.0,33,13.951979897883573,-18.14654238285692
3900,472,334.0,36,14.007029495422513,-20.34533023619016
3901,472,369.0,36,13.959283715248628,-20.591526760062724
3902,472,407.0,38,13.932327541437704,-21.861815436475112
3903,471,448.0,41,13.919191843739673,-23.95630574087668
3904,470,489.0,42,13.916385701397786,-24.83406164380324
3905,470,530.0,42,13.914368231800577,-25.38084088829113
3906,470,574.0,44,13.985713938839444,-26.6707384567481
3907,470,617.0,44,13.970567803021073,-27.151503417112064
3908,470,662.0,45,13.938599463037717,-28.050804903526398
3909,470,707.0,45,13.911710044385309,-28.374654229229044
3910,470,753.0,46,13.91289081930459,-29.564515520525795
3911,469,801.0,48,13.90934336204552,-30.970146660462316
3912,467,850.0,49,13.911900337119732,-32.04706746036865
3913,467,900.0,50,13.906904078108763,-33.00746976952358
3914,467,951.0,51,13.905228012113447,-34.24819770163175
3915,466,1000.0,51,13.89920111358483,-34.78157334295972
3916,466,1051.0,51,13.900107605216824,-35.43657685882245
3917,465,1103.0,52,13.89950020374227,-36.422883253189504
3918,465,1156.0,53,13.897892028192206,-37.42967795443697
3919,465,1210.0,54,13.897226186662872,-38.49055831883149
3920,465,1264.0,54,13.896422364063893,-39.02897669810307
3921,465,1319.0,55,13.894680272975712,-40.05626187745234
3922,465,1375.0,56,13.894301833895435,-41.14665620408108
3923,465,1433.0,58,13.893310012030296,-42.713800141255554
3924,465,1491.0,59,13.891958485068095,-43.78504637946115
3925,465,1549.0,59,13.891346597185898,-44.38041955763281
3926,465,1608.0,59,13.89115404822595,-44.979069950678095
3927,464,1668.0,60,13.890792743847328,-46.075582631276546
3928,464,1728.0,60,13.890721641821854,-46.68158912433917
3929,463,1788.0,60,13.890430618378282,-47.277009965845195
3930,463,1848.0,60,13.89038286318906,-47.882032647070346
3931,463,1908.0,60,13.890216464937259,-48.47958489599284
3932,463,1968.0,60,13.890168188114362,-49.082025382405476
3933,462,2028.0,60,13.890066186871623,-49.6809013370095
3934,461,2088.0,60,13.890048953129668,-50.282648179056515
3935,460,2148.0,60,13.890019443580663,-50.88239370313893
3936,460,2208.0,60,13.890008474238613,-51.48277478517422
3937,460,2268.0,60,13.890005946442258,-52.08294836167178
3938,459,2328.0,60,13.890001425372638,-52.682907063269546
3939,459,2388.0,60,13.89000086901174,-53.28298860644374
3940,459,2448.0,60,13.89,-53.88298212011823
3941,459,2508.0,60,13.89,-54.483
3942,459,2568.0,60,13.89,-55.083000000000006
3943,458,2628.0,60,13.89,-55.683
3944,458,2688.0,60,13.89,-56.283
3945,457,2748.0,60,13.89,-56.883
3946,457,2808.0,60,13.89,-57.483000000000004
3947,457,2868.0,60,13.89,-58.083
3948,457,2928.0,60,13.890000376628038,-58.68300777242052
3949,454,2988.0,60,13.890000615919329,-59.28300496170603
3950,451,3048.0,60,13.890000407260665,-59.88299573208076
3951,451,3108.0,60,13.890000549230116,-60.48300295512385
3952,451,3168.0,60,13.89000048035849,-61.082998612761685
3953,451,3228.0,60,13.890000395884167,-61.68299828645874
3954,451,3288.0,60,13.89,-62.28299185469913
3955,451,3348.0,60,13.890000532493293,-62.88301098908654
3956,451,3408.0,60,13.890000560931938,-63.483000619966354
3957,451,3468.0,60,13.890000501797772,-64.08299881445174
3958,450,3528.0,60,13.890000571541478,-64.68300147048242
3959,450,3588.0,60,13.890000708833206,-65.28300286892281
3960,450,3648.0,60,13.890000595759522,-65.88299771054328
3961,449,3708.0,60,13.890001057407076,-66.48300956410505
3962,449,3768.0,60,13.890000963253481,-67.08299812258204
3963,448,3828.0,60,13.890001027718334,-67.68300139018064
3964,448,3888.0,60,13.8900007160291,-68.28299363161173
3965,448,3948.0,60,13.890000437938832,-68.88299430544399
3966,447,4008.0,60,13.890000587251931,-69.48300310860623
3967,447,4068.0,60,13.890001037130583,-70.083009320627
3968,447,4128.0,60,13.890001006513824,-70.68299943252134
3969,447,4188.0,60,13.890000825288727,-71.28299632242907
3970,447,4248.0,60,13.8900005983479,-71.88299536789404
3971,447,4308.0,60,13.890000475969583,-72.48299751158902
3972,447,4368.0,60,13.89000085470946,-73.08300784551952
3973,447,4428.0,60,13.890000985940395,-73.68300276123537
3974,447,4488.0,60,13.890000452814927,-74.28298905903468
3975,447,4548.0,60,13.890001013766721,-74.88301160448103
3976,447,4608.0,60,13.890000797372986,-75.48299559709284
3977,447,4668.0,60,13.89,-76.08298359408272
3978,446,4728.0,60,13.89,-76.68299999999999
3979,446,4788.0,60,13.89000041216974,-77.28300850590674
3980,446,4848.0,60,13.89,-77.88299151962408
3981,446,4908.0,60,13.89,-78.483
3982,445,4968.0,60,13.89,-79.083
3983,444,5028.0,60,13.89,-79.683
3984,444,5088.0,60,13.89,-80.28299999999999
3985,442,5148.0,60,13.89,-80.88300000000001
3986,442,5208.0,60,13.890000437972645,-81.48300903841192
3987,442,5268.0,60,13.89000034207479,-82.08299804806657
3988,442,5328.0,60,13.890000374588588,-82.68300069215667
3989,441,5388.0,60,13.890000387643454,-83.2830002926039
3990,441,5448.0,60,13.890000560287081,-83.88300358693769
3991,441,5508.0,60,13.89,-84.48298847211571
3992,441,5568.0,60,13.89,-85.083
3993,441,5628.0,60,13.89,-85.68299999999999
3994,440,5688.0,60,13.89,-86.283
3995,440,5748.0,60,13.89,-86.88300000000001
3996,440,5808.0,60,13.89,-87.483
3997,440,5868.0,60,13.89,-88.083
3998,440,5928.0,60,13.89,-88.68299999999999
3999,440,5988.0,60,13.89,-89.28299999999999
4000,440,6048.0,60,13.89,-89.883
4001,440,6108.0,60,13.89,-90.483
4002,439,6168.0,60,13.89,-91.083
4003,438,6228.0,60,13.89,-91.683
4004,438,6288.0,60,13.89,-92.283
4005,438,6348.0,60,13.89,-92.883
4006,438,6408.0,60,13.89,-93.483
4007,437,6468.0,60,13.89,-94.083
4008,437,6528.0,60,13.89,-94.68299999999999
4009,437,6588.0,60,13.89,-95.283
4010,437,6648.0,60,13.89,-95.883
4011,435,6708.0,60,13.89,-96.483
4012,435,6768.0,60,13.89,-97.083
4013,435,6828.0,60,13.89,-97.68299999999999
4014,433,6888.0,60,13.89,-98.283
4015,433,6948.0,60,13.89,-98.88300000000001
4016,433,7008.0,60,13.89,-99.483
4017,433,7068.0,60,13.89,-100.083
4018,433,7128.0,60,13.89,-100.683
4019,433,7188.0,60,13.89,-101.283
4020,433,7248.0,60,13.89,-101.88300000000001
4021,433,7308.0,60,13.89,-102.483
4022,433,7368.0,60,13.89,-103.083
4023,433,7428.0,60,13.89,-103.68299999999999
4024,432,7488.0,60,13.89,-104.283
4025,432,7548.0,60,13.89,-104.883
4026,431,7608.0,60,13.89,-105.483
4027,430,7668.0,60,13.89,-106.083
4028,428,7728.0,60,13.89,-106.68300000000002
4029,427,7788.0,60,13.89,-107.283
4030,426,7848.0,60,13.89,-107.88299999999998
4031,426,7908.0,60,13.89,-108.483
4032,424,7968.0,60,13.89,-109.083
4033,424,8028.0,60,13.89,-109.68299999999999
4034,424,8088.0,60,13.89,-110.28300000000002
4035,424,8148.0,60,13.89,-110.883
4036,424,8208.0,60,13.89,-111.48299999999999
4037,423,8268.0,60,13.89,-112.083
4038,422,8328.0,60,13.89,-112.68299999999999
4039,422,8388.0,60,13.89,-113.283
4040,422,8448.0,60,13.89,-113.88300000000001
4041,422,8508.0,60,13.89,-114.48299999999999
4042,422,8568.0,60,13.89,-115.083
4043,422,8628.0,60,13.89,-115.68299999999999
4044,422,8688.0,60,13.89,-116.28299999999999
4045,422,8748.0,60,13.89,-116.88300000000001
4046,422,8808.0,60,13.89,-117.483
4047,422,8868.0,60,13.89,-118.083
4048,421,8928.0,60,13.89,-118.68299999999999
4049,421,8988.0,60,13.89,-119.28299999999999
4050,421,9048.0,60,13.89,-119.883
4051,421,9108.0,60,13.89,-120.483
4052,421,9168.0,60,13.89,-121.083
4053,421,9228.0,60,13.89,-121.683
4054,421,9288.0,60,13.89,-122.283
4055,421,9348.0,60,13.89,-122.88299999999998
4056,420,9408.0,60,13.89,-123.483
4057,420,9468.0,60,13.89,-124.083
4058,420,9528.0,60,13.89,-124.68299999999999
4059,420,9588.0,60,13.89,-125.28300000000002
4060,420,9648.0,60,13.89,-125.883
4061,420,9708.0,60,13.89,-126.48299999999999
4062,420,9768.0,60,13.89,-127.083
4063,420,9828.0,60,13.89,-127.68299999999999
4064,420,9888.0,60,13.89,-128.28300000000002
4065,420,9948.0,60,13.89,-128.883
4066,420,10008.0,60,13.89,-129.483
4067,420,10068.0,60,13.89,-130.083
4068,420,10128.0,60,13.89,-130.683
4069,420,10188.0,60,13.89,-131.283
4070,420,10248.0,60,13.89,-131.883
4071,420,10308.0,60,13.89,-132.483
4072,420,10368.0,60,13.89,-133.083
4073,420,10428.0,60,13.89,-133.683
4074,420,10488.0,60,13.89,-134.283
4075,420,10548.0,60,13.89,-134.88299999999998
4076,420,10608.0,60,13.89,-135.483
4077,420,10668.0,60,13.89,-136.083
4078,420,10728.0,60,13.89,-136.683
4079,420,10788.0,60,13.89,-137.28300000000002
4080,420,10848.0,60,13.89,-137.883
4081,420,10908.0,60,13.89,-138.483
4082,420,10968.0,60,13.89,-139.083
4083,419,11028.0,60,13.89,-139.683
4084,418,11088.0,60,13.89,-140.283
4085,418,11148.0,60,13.89,-140.88299999999998
4086,418,11208.0,60,13.89,-141.483
4087,418,11268.0,60,13.89,-142.083
4088,418,11328.0,60,13.89,-142.683
4089,418,11388.0,60,13.89,-143.28300000000002
4090,417,11448.0,60,13.89,-143.88299999999998
4091,417,11508.0,60,13.89,-144.483
4092,417,11568.0,60,13.89,-145.083
4093,417,11628.0,60,13.89,-145.683
4094,417,11688.0,60,13.89,-146.283
4095,417,11748.0,60,13.89,-146.883
4096,417,11808.0,60,13.89,-147.483
4097,417,11868.0,60,13.89,-148.083
4098,417,11928.0,60,13.89,-148.683
4099,417,11988.0,60,13.89,-149.28300000000002
4100,417,12048.0,60,13.89,-149.88299999999998
4101,416,12108.0,60,13.89,-150.483
4102,416,12168.0,60,13.89,-151.083
4103,416,12228.0,60,13.89,-151.683
4104,416,12288.0,60,13.89,-152.28300000000002
4105,415,12348.0,60,13.89,-152.883
4106,415,12408.0,60,13.89,-153.483
4107,415,12468.0,60,13.89,-154.083
4108,415,12528.0,60,13.89,-154.683
4109,415,12588.0,60,13.89,-155.283
4110,415,12648.0,60,13.89,-155.88299999999998
4111,415,12708.0,60,13.89,-156.483
4112,414,12768.0,60,13.89,-157.083
4113,414,12828.0,60,13.89,-157.683
4114,414,12888.0,60,13.89,-158.28300000000002
4115,414,12948.0,60,13.89,-158.88299999999998
4116,414,13008.0,60,13.89,-159.483
4117,414,13068.0,60,13.89,-160.083
4118,414,13128.0,60,13.89,-160.683
4119,414,13188.0,60,13.89,-161.28300000000002
4120,414,13248.0,60,13.89,-161.883
4121,414,13308.0,60,13.89,-162.483
4122,414,13368.0,60,13.89,-163.083
4123,414,13428.0,60,13.89,-163.683
4124,414,13488.0,60,13.89,-164.28300000000002
4125,414,13548.0,60,13.89,-164.88299999999998
4126,414,13608.0,60,13.89,-165.483
4127,414,13668.0,60,13.89,-166.083
4128,414,13728.0,60,13.89,-166.683
4129,414,13788.0,60,13.89,-167.28300000000002
4130,414,13848.0,60,13.89,-167.883
4131,414,13908.0,60,13.89,-168.483
4132,414,13968.0,60,13.89,-169.083
4133,414,14028.0,60,13.89,-169.683
4134,414,14088.0,60,13.89,-170.283
4135,414,14148.0,60,13.89,-170.883
4136,414,14208.0,60,13.89,-171.483
4137,414,14268.0,60,13.89,-172.083
4138,414,14328.0,60,13.89,-172.683
4139,414,14388.0,60,13.89,-173.28300000000002
4140,414,14448.0,60,13.89,-173.88299999999998
4141,414,14508.0,60,13.89,-174.483
4142,414,14568.0,60,13.89,-175.083
4143,414,14628.0,60,13.89,-175.683
4144,414,14688.0,60,13.89,-176.28300000000002
4145,414,14748.0,60,13.89,-176.883
4146,414,14808.0,60,13.89,-177.483
4147,414,14868.0,60,13.89,-178.083
4148,414,14928.0,60,13.89,-178.683
4149,414,14988.0,60,13.89,-179.28300000000002
4150,414,15048.0,60,13.89,-179.883
4151,414,15108.0,60,13.89,-180.483
4152,414,15168.0,60,13.89,-181.083
4153,414,15228.0,60,13.89,-181.683
4154,414,15288.0,60,13.89,-182.28300000000002
4155,414,15348.0,60,13.89,-182.88299999999998
4156,414,15408.0,60,13.89,-183.483
4157,414,15468.0,60,13.89,-184.083
4158,414,15528.0,60,13.89,-184.683
4159,414,15588.0,60,13.89,-185.28300000000002
4160,414,15648.0,60,13.89,-185.88299999999998
4161,414,15708.0,60,13.89,-186.483
4162,414,15768.0,60,13.89,-187.083
4163,414,15828.0,60,13.89,-187.683
4164,414,15888.0,60,13.89,-188.28300000000002
4165,414,15948.0,60,13.89,-188.883
4166,414,16008.0,60,13.89,-189.483
4167,414,16068.0,60,13.89,-190.08300000000003
4168,414,16128.0,60,13.89,-190.683
4169,414,16188.0,60,13.89,-191.28300000000002
4170,414,16248.0,60,13.89,-191.883
4171,414,16308.0,60,13.89,-192.483
4172,414,16368.0,60,13.89,-193.083
4173,414,16428.0,60,13.89,-193.683
4174,414,16488.0,60,13.89,-194.28300000000002
4175,414,16548.0,60,13.89,-194.883
4176,414,16608.0,60,13.89,-195.483
4177,414,16377.0,59,13.909301430138417,-192.82595957298494
4178,414,15846.0,57,13.913103939483204,-186.4598455291075
4179,414,15312.0,55,13.942422949451185,-180.10809607812408
4180,414,14779.0,54,14.002421175827411,-174.58093427786753
4181,414,13950.0,51,14.003481345630714,-164.41524619814064
4182,414,13116.0,49,14.037596681684741,-154.59317497069054
4183,413,12284.0,45,14.107670712958306,-144.8195757184803
4184,413,11448.0,42,14.135706968941012,-134.90156093577426
4185,413,10905.0,40,14.219047210368947,-128.47486907954624
4186,413,10354.0,37,12.849530562656797,-120.80779337671183
4187,413,9513.0,34,14.291576762560762,-110.86350059255612
4188,413,8972.0,34,11.655750898098024,-107.44335784585957
4189,413,8714.0,33,14.41219231516257,-102.63804147490252
4190,412,8156.0,31,14.373226950220818,-95.15335153333271
4191,412,7891.0,32,12.691525124216845,-94.65162191212093
4192,412,7632.0,31,12.778191153497799,-91.6755476661024
4193,412,7075.0,30,12.771558883864108,-84.96538547373272
4194,412,6519.0,29,12.85553991514392,-78.77970434956775
4195,412,5963.0,27,12.821474219868664,-71.74906224491674
4196,412,5695.0,28,12.783176877531359,-69.25304950095979
4197,412,5426.0,27,12.724322080727465,-66.10148550278085
4198,412,5454.0,28,12.701902739720959,-66.98376707063758
4199,412,5185.0,28,12.698555266703094,-64.63412206571833
4200,412,4917.0,29,12.617499531932635,-61.62396531942185
4201,412,4651.0,30,12.649508609444416,-60.196279818301626
4202,412,4681.0,30,12.680143781932355,-60.393249792070144
4203,412,4415.0,31,12.605488871540864,-57.66435189089741
4204,412,4151.0,33,12.515932010862048,-56.2424270207358
4205,412,3890.0,34,12.447851922696218,-54.23001083474276
4206,412,3629.0,34,12.4112076102619,-51.87467008537926
4207,412,3368.0,35,12.386960914847418,-50.16321668813467
4208,412,3404.0,37,12.363165327699804,-51.536172939307704
4209,412,3144.0,37,12.331792481798225,-48.37751340597765
4210,412,2887.0,37,12.314001302738408,-46.086813323714814
