step,active_vehicles,waiting_time,halting,speed
4548,457,48815.0,255,0.0
4549,457,49070.0,255,0.0
4550,457,49325.0,255,0.0
4551,457,49580.0,255,0.0
4552,457,49835.0,255,0.0
4553,457,50090.0,255,0.0
4554,457,50345.0,255,0.0
4555,457,50600.0,255,0.0
4556,457,50855.0,255,0.0
4557,457,51110.0,255,0.0
4558,457,51365.0,255,0.0
4559,457,51620.0,255,0.0
4560,457,51875.0,255,0.0
4561,457,52130.0,255,0.0
4562,457,52385.0,255,0.0
4563,457,52640.0,255,0.0
4564,457,52895.0,255,0.0
4565,457,53150.0,255,0.0
4566,457,53405.0,255,0.0
4567,457,53660.0,255,0.0
4568,457,53915.0,255,0.0
4569,457,54170.0,255,0.0
4570,457,54425.0,255,0.0
4571,457,54680.0,255,0.0
4572,457,54935.0,255,0.0
4573,457,55190.0,255,0.0
4574,457,55445.0,255,0.0
4575,457,55700.0,255,0.0
4576,457,55955.0,255,0.0
4577,457,56210.0,255,0.0
4578,457,56465.0,255,0.0
4579,457,56720.0,255,0.0
4580,457,56975.0,255,0.0
4581,457,56929.0,254,0.05447058823529412
4582,457,56582.0,253,0.06356350751515452
4583,457,56236.0,251,0.08678123642518228
4584,457,55889.0,249,0.08662855998803358
4585,457,55542.0,247,0.09206960554873483
4586,457,55196.0,247,0.0993468911370535
4587,457,54551.0,246,0.11137265328505265
4588,457,53906.0,243,0.12373152363555603
4589,457,53255.0,242,0.13477102019022824
4590,456,52889.0,240,0.23130544768207664
4591,456,52228.0,237,0.29630291009562026
4592,456,51265.0,233,0.3976097363126826
4593,455,50305.0,232,0.3903028562596953
4594,455,49342.0,228,0.39570429506148863
4595,455,48381.0,226,0.42177476985235
4596,454,47422.0,226,0.33495658201171796
4597,454,46465.0,225,0.3734535073510608
4598,454,45805.0,224,0.40711820690180034
4599,454,45146.0,223,0.42637093067233933
4600,454,45076.0,225,0.4615185619545652
4601,454,44710.0,222,0.48308529536231537
4602,454,44050.0,221,0.5230228356172238
4603,454,43682.0,221,0.5568071453406838
4604,454,43608.0,220,0.5907737315668492
4605,453,42951.0,219,0.5752713637751063
4606,452,42588.0,218,0.5688837980727988
4607,452,42514.0,218,0.5524973300887588
4608,452,42443.0,220,0.5674286221133074
4609,452,42372.0,219,0.5839577771800138
4610,452,42303.0,220,0.5999674441949879
4611,452,42233.0,220,0.6049429327639723
4612,452,42454.0,222,0.616270082361187
4613,452,42385.0,221,0.6369443327316847
4614,451,42317.0,222,0.597738783410226
4615,451,42250.0,222,0.6095145240922383
4616,451,42173.0,223,0.722422253907064
4617,451,41806.0,222,0.7063750614637538
4618,450,41140.0,219,0.7273086189083183
4619,450,40759.0,218,0.7348298407900233
4620,449,40092.0,220,0.6712929375113462
4621,449,39712.0,217,0.6860822158193369
4622,449,39044.0,216,0.6998982117710562
4623,449,38375.0,215,0.6875335389066255
4624,449,37706.0,213,0.7281012587841976
4625,449,37039.0,212,0.7416685531210891
4626,449,36372.0,212,0.7416993250332191
4627,449,36020.0,210,0.7749103976138566
4628,449,35376.0,208,0.8126285093053564
4629,449,35327.0,211,0.8569285067024054
4630,449,35243.0,211,0.8983777310531876
4631,449,34560.0,211,1.000194940912567
4632,449,33587.0,209,1.049498093795068
4633,448,32612.0,207,1.0975172349575095
4634,447,31936.0,205,1.1207848323121299
4635,447,31260.0,206,1.1115303466649673
4636,447,30585.0,204,1.111480376138798
4637,447,30206.0,205,1.1291679234483523
4638,447,29534.0,205,1.1591950243972784
4639,447,28865.0,205,1.1796177726427979
4640,447,28481.0,204,1.2314944596978366
4641,447,28099.0,205,1.2047908475620885
4642,446,27723.0,208,1.1225927989234736
4643,446,27346.0,207,1.122319403795249
4644,446,27218.0,211,1.1010080708276062
4645,446,26838.0,210,1.0926560534515475
4646,446,26705.0,210,1.0979912297186438
4647,446,26576.0,212,1.0891552633357746
4648,446,26740.0,215,1.0881540012273074
4649,446,26612.0,212,1.0913438468574528
4650,446,26487.0,215,1.1010348170313549
4651,446,26303.0,213,1.0513555760508213
4652,446,26409.0,213,0.956062521028221
4653,446,26228.0,215,0.9248836357825276
4654,446,26334.0,214,0.9238208766926413
4655,446,26199.0,215,0.9319907970198937
4656,445,26019.0,216,0.8963816642759025
4657,445,25539.0,211,0.971965165608414
4658,445,25062.0,212,1.0010236883803612
4659,445,25228.0,214,1.0771932332226857
4660,445,24461.0,211,1.1257104853289859
4661,445,23983.0,210,1.136267915732479
4662,445,23794.0,212,1.0905700807575371
4663,444,23319.0,211,1.0184154548141804
4664,444,23187.0,210,1.0168927568093422
4665,443,23355.0,212,0.9665939157948609
4666,443,23276.0,211,0.978795610998562
4667,443,23157.0,212,0.9720118955377236
4668,443,23083.0,214,0.9818818449083181
4669,443,22945.0,212,1.010321969405798
4670,442,22788.0,209,0.9987435014202422
4671,442,22937.0,212,0.9746214705874384
4672,442,22800.0,211,0.9743834359301132
4673,442,22667.0,212,0.9499293706399865
4674,442,22822.0,214,0.9185867538994029
4675,442,22975.0,213,0.8656474672446318
4676,442,23138.0,218,0.8221395915971677
4677,442,23340.0,216,0.7917215112123062
4678,442,23505.0,218,0.7828615979641581
4679,442,23672.0,221,0.795737931300803
4680,442,23784.0,214,0.8390444297424053
4681,442,23914.0,213,0.857723352609276
4682,442,24044.0,212,0.879793519542079
4683,442,24229.0,213,0.8984674686594307
4684,439,24360.0,211,0.7659237922159503
4685,439,24496.0,212,0.7811174783328177
4686,439,24675.0,212,0.7312224447290838
4687,439,24866.0,214,0.6616245159419091
4688,439,25008.0,215,0.6174596773906037
4689,439,25151.0,215,0.5964547569561196
4690,439,25297.0,215,0.6179311553292142
4691,439,25430.0,215,0.5968064333206134
4692,439,25587.0,216,0.6303334056250753
4693,439,25752.0,219,0.6006510818663078
4694,439,25923.0,222,0.6158473230172572
4695,439,26119.0,221,0.6239239407261589
4696,439,26326.0,222,0.6122547878355927
4697,439,26528.0,223,0.6073524534179302
4698,439,26745.0,225,0.6021444793437871
4699,439,26964.0,227,0.6221617551542152
4700,439,26893.0,229,0.7147157305051404
4701,439,26514.0,228,0.8747321275849148
4702,438,26435.0,228,0.7858569988246465
4703,438,26057.0,228,0.8146455277806393
4704,438,25380.0,226,0.8814275238145192
4705,438,24692.0,222,0.8869566436125046
4706,437,24020.0,222,0.832055948342655
4707,437,23350.0,220,0.9227700681409996
4708,437,22940.0,219,0.9413220496243899
4709,437,22832.0,221,0.9793145269018126
4710,437,22442.0,218,1.0372327854693106
4711,437,22042.0,216,1.0341864299083126
4712,437,21667.0,217,1.054665303642538
4713,437,21292.0,217,1.1097510571893752
4714,437,20918.0,215,1.1574752229936252
4715,437,20539.0,215,1.1723893666944478
4716,437,20159.0,214,1.1882941043699062
4717,437,20064.0,215,1.1650729619977234
4718,437,19684.0,213,1.1147959203301447
4719,437,19305.0,211,1.0829324251141528
4720,437,18930.0,213,1.0099983880568963
4721,436,18572.0,214,0.9361518056726985
4722,436,18388.0,218,0.907003087156359
4723,436,18376.0,216,0.8768311367749104
4724,436,18411.0,217,0.8783323327353242
4725,436,18529.0,219,0.8567426225791108
4726,435,18651.0,221,0.7640594005430149
4727,435,18772.0,220,0.7539073684931079
4728,435,18612.0,222,0.7286327484881155
4729,435,18456.0,225,0.7291129018599402
4730,435,18305.0,227,0.6833260249634442
4731,435,18241.0,227,0.6366866295739226
4732,435,18090.0,230,0.587300542003031
4733,435,18038.0,231,0.5976451097070788
4734,435,18264.0,232,0.6204234708576095
4735,435,18500.0,236,0.6624073276372062
4736,435,18732.0,237,0.712729994257538
4737,435,18968.0,238,0.6888547796157045
4738,435,19209.0,241,0.6720227269733619
4739,435,19452.0,243,0.6686816897690231
4740,435,19695.0,243,0.6789316439747378
4741,435,19940.0,245,0.667101249898371
4742,434,19889.0,245,0.641176399458878
4743,434,19837.0,244,0.6123860547608446
4744,434,19786.0,243,0.6225380868036857
4745,434,19734.0,243,0.6133525299498519
4746,434,19683.0,243,0.6065904303350589
4747,433,19634.0,243,0.4893303556045463
4748,433,19585.0,243,0.45958416781157896
4749,432,19537.0,244,0.4653757750149529
4750,431,19490.0,244,0.4531587231060128
4751,431,19735.0,245,0.45084230844204454
4752,431,19688.0,245,0.43243213927874985
4753,431,19641.0,244,0.43334325214701186
4754,431,19593.0,243,0.4408544557474435
4755,431,19837.0,244,0.4490518242530734
4756,431,19789.0,244,0.4668737133189396
4757,430,19741.0,243,0.42781968316825075
4758,430,19693.0,242,0.4183830639907447
4759,430,19644.0,242,0.4109953428379485
4760,430,19595.0,242,0.43380985636856667
4761,429,19535.0,240,0.3928619127700326
4762,429,19486.0,239,0.42523094291579694
4763,428,19438.0,239,0.37573777892737875
4764,428,19389.0,238,0.38330154686873735
4765,428,19340.0,238,0.40526610931101154
4766,428,19579.0,239,0.41594267601546864
4767,427,19530.0,239,0.39713804337998215
4768,426,19481.0,239,0.35854136431598865
4769,425,19432.0,239,0.3590160760159904
4770,424,19672.0,240,0.35910654374526363
4771,424,19869.0,239,0.39243682836428506
4772,424,20109.0,240,0.40385256573188405
4773,424,20349.0,240,0.40909587393088137
4774,424,20590.0,241,0.3750135488138236
4775,424,20832.0,242,0.3681524455523912
4776,424,21074.0,242,0.3475139457653484
4777,424,21317.0,243,0.3516931244104406
4778,424,21560.0,243,0.3255200534422386
4779,424,21804.0,244,0.3311588654356383
4780,424,22049.0,245,0.332934214676133
4781,424,22295.0,246,0.33163744570847126
4782,424,22541.0,246,0.3307678434578919
4783,424,22787.0,246,0.3368065491327118
4784,424,23034.0,247,0.3150122782546122
4785,424,23281.0,247,0.3264232044984053
4786,424,23528.0,247,0.3563149248408225
4787,424,23775.0,247,0.38142935225496144
4788,424,24022.0,247,0.40751107892439237
4789,424,24269.0,247,0.40947167341224266
4790,423,24516.0,247,0.3529847455551191
4791,423,24763.0,247,0.3350295565628448
4792,423,25010.0,247,0.3194649477175341
4793,423,25257.0,247,0.2815611963602351
4794,423,25504.0,247,0.2572237935017546
4795,423,25751.0,247,0.26272467960363277
4796,423,25998.0,247,0.2666672180907846
4797,423,26245.0,247,0.27412411820855104
4798,423,26492.0,247,0.3735081018693498
4799,423,26739.0,247,0.37514254210439546
4800,423,26986.0,247,0.37446535796062674
4801,423,27233.0,247,0.3577621069320545
4802,423,27480.0,247,0.3174139520129378
4803,423,27727.0,247,0.28305812589892654
4804,423,27974.0,247,0.23396835604022012
4805,423,28221.0,247,0.1933990632517336
4806,423,28468.0,247,0.20529030236194873
4807,423,28715.0,247,0.21417344783958892
4808,422,28962.0,247,0.18265202317220194
4809,422,29209.0,247,0.21539651688474373
4810,422,29456.0,247,0.23925040559477795
4811,422,29703.0,247,0.24423898405039834
4812,422,29950.0,247,0.25641625716894306
4813,422,30197.0,247,0.2776102496548027
4814,421,30444.0,247,0.24248006584254805
4815,421,30691.0,247,0.256330513006855
4816,421,30938.0,247,0.2607373517779963
4817,421,31185.0,247,0.2595142560665592
4818,421,31432.0,247,0.23012702224213274
4819,421,31679.0,247,0.21604130857773127
4820,421,31926.0,247,0.20557940118767806
4821,421,32173.0,247,0.18282102221857519
4822,421,32420.0,247,0.19108497065463215
4823,421,32667.0,247,0.1956071092981741
4824,421,32914.0,247,0.19485139295126225
4825,421,33162.0,248,0.20913851460727445
4826,421,33410.0,248,0.2098869954869563
4827,421,33658.0,248,0.20258550758701172
4828,420,33906.0,248,0.19707649534497126
4829,420,34154.0,248,0.18986574068003947
4830,419,34402.0,248,0.07194566316989592
4831,419,34650.0,248,0.07103316206562674
4832,419,34898.0,248,0.08073414291083847
4833,418,35146.0,248,0.030515712826111593
4834,418,35394.0,248,0.038993281630274206
4835,418,35642.0,248,0.047006547757660076
4836,418,35890.0,248,0.03208633475044585
4837,417,36138.0,248,4.341746169283725e-07
4838,417,36386.0,248,0.0
4839,417,36634.0,248,0.0
4840,417,36882.0,248,0.0
4841,417,37130.0,248,5.443797334547362e-07
4842,417,37378.0,248,0.0
4843,417,37626.0,248,0.0
4844,417,37874.0,248,0.0
4845,417,38122.0,248,0.0
4846,417,38370.0,248,0.0
4847,417,38618.0,248,0.0
4848,417,38866.0,248,0.0
4849,417,39114.0,248,0.0
4850,417,39362.0,248,0.0
4851,417,39610.0,248,0.0
4852,417,39858.0,248,0.0
4853,417,40106.0,248,0.0
4854,417,40354.0,248,0.0
4855,417,40602.0,248,0.0
4856,417,40850.0,248,0.0
4857,417,41098.0,248,0.0
4858,417,41346.0,248,0.0
4859,417,41594.0,248,0.0
4860,417,41842.0,248,0.0
4861,417,42090.0,248,0.0
4862,417,42338.0,248,0.0
4863,417,42586.0,248,0.0
4864,417,42834.0,248,0.0
4865,417,43082.0,248,0.0
4866,417,43330.0,248,0.0
4867,417,43578.0,248,0.0
4868,417,43826.0,248,0.0
4869,417,44074.0,248,0.0
4870,417,44322.0,248,0.0
4871,417,44570.0,248,0.0
4872,417,44818.0,248,0.0
4873,417,45066.0,248,0.0
4874,417,45314.0,248,0.0
4875,417,45562.0,248,0.0
4876,417,45810.0,248,0.0
4877,417,46058.0,248,0.0
4878,417,46306.0,248,0.0
4879,417,46554.0,248,0.0
4880,417,46802.0,248,0.0
4881,417,47050.0,248,0.0
4882,417,47298.0,248,0.0
4883,417,47546.0,248,4.0718886906807493e-07
4884,417,47794.0,248,0.0
4885,417,48042.0,248,0.0
4886,417,47989.0,247,0.0
4887,417,47935.0,246,0.009302487474327025
4888,416,47881.0,245,0.024582631251508714
4889,416,47827.0,244,0.01471897018070944
4890,416,47773.0,244,0.022701506683838527
4891,416,47718.0,243,0.022263180804876163
4892,416,47664.0,242,0.02035848752053662
4893,416,47610.0,242,0.021459367354187145
4894,416,47852.0,242,0.020869035876729353
4895,416,48095.0,243,0.017129945924834966
4896,416,48338.0,244,0.020590619659749457
4897,416,48582.0,244,0.012465657264078167
4898,416,48526.0,244,0.010023315729521321
4899,416,48469.0,243,0.01359690307143508
4900,416,48412.0,243,0.023429409515725
4901,416,48356.0,243,0.0278812494852249
4902,416,48299.0,242,0.022642099258349608
4903,416,48245.0,243,0.025588309914384405
4904,416,48190.0,242,0.01826889543437126
4905,416,48134.0,241,0.024111124844819858
4906,416,48376.0,242,0.021512242037971176
4907,416,48320.0,241,0.02556790091787331
4908,416,48265.0,241,0.025809871522331575
4909,416,48210.0,240,0.023873927983149364
4910,416,48155.0,240,0.02556258561973433
4911,416,48100.0,240,0.024008200327782957
4912,416,48046.0,240,0.019583940483856043
4913,416,47993.0,240,0.02170632393094741
4914,416,48233.0,240,0.0192227997924572
4915,416,48473.0,240,0.02113197389044618
4916,416,48714.0,241,0.01364203871977407
4917,416,48955.0,242,0.013154275096775185
4918,416,49197.0,242,0.010172026082139464
4919,416,49440.0,243,0.008505185619939263
4920,416,49382.0,242,0.11949258773685663
4921,416,49325.0,242,0.12343156112360142
4922,415,49268.0,241,0.02875029831624253
4923,415,49212.0,241,0.025188509102282423
4924,415,49157.0,241,0.026224107312699915
4925,415,49104.0,242,0.026559197808664052
4926,415,49052.0,243,0.027147458417821672
4927,415,48999.0,242,0.02090321190728884
4928,415,48945.0,241,0.02465107411902864
4929,415,48892.0,241,0.023833726041433738
4930,415,48839.0,241,0.02335526860201363
4931,415,49081.0,242,0.021374649805631446
4932,415,49029.0,242,0.022989888915887866
4933,415,48976.0,241,0.023546770812147316
4934,415,48923.0,241,0.02604151185834811
4935,415,48870.0,240,0.0231342423952549
4936,415,48818.0,240,0.02184425880664108
4937,415,48766.0,240,0.023088821311586884
4938,415,48413.0,239,0.021069528169935757
4939,415,48058.0,237,0.033666235717392565
4940,414,47995.0,237,0.04439794095290411
4941,413,47039.0,234,0.09891576430242555
4942,413,46382.0,232,0.1277447050392904
4943,413,45723.0,230,0.15196539300079168
4944,413,45065.0,227,0.14843852209499234
4945,413,44762.0,226,0.14209460131355628
4946,413,44174.0,225,0.13546475916583492
4947,413,43595.0,224,0.14185556808067026
4948,413,43235.0,225,0.1439396070302922
4949,412,42659.0,222,0.14428724515891805
4950,412,42085.0,222,0.1423076751683735
4951,412,42016.0,224,0.13972696370152898
4952,412,41654.0,222,0.13699898019491413
4953,412,41293.0,222,0.12468510225184044
4954,412,41226.0,223,0.12872371633369112
4955,412,40881.0,224,0.10315694942793904
4956,412,40536.0,223,0.07961474972646931
4957,412,40480.0,224,0.06200755208509631
4958,412,40416.0,225,0.07137574151181644
4959,412,40077.0,226,0.07265685554076529
4960,412,39741.0,227,0.07728770589786928
4961,412,39402.0,225,0.09445910279231887
4962,412,39354.0,227,0.09464625894371394
4963,412,39293.0,227,0.0950577088035804
4964,412,38952.0,225,0.10430996301779488
4965,412,38615.0,225,0.10840833049577368
4966,412,38277.0,223,0.10470175109333318
4967,412,38216.0,224,0.10536702934925317
4968,412,38166.0,225,0.10165274693795509
4969,412,37829.0,224,0.11685897148835722
4970,412,37490.0,222,0.13338628909274777
4971,412,37149.0,220,0.1553414088456607
4972,412,36809.0,219,0.1796765147238968
4973,412,36714.0,218,0.21546010201912347
4974,412,36905.0,217,0.2599454733799125
4975,412,36810.0,216,0.2873678001107658
4976,412,36715.0,215,0.29861475086512995
4977,412,36906.0,215,0.326798221609858
4978,412,37099.0,216,0.3611821629105574
4979,412,37293.0,216,0.402356601566621
4980,412,37486.0,216,0.43218557099700994
4981,412,37681.0,217,0.4619134110499815
4982,412,37596.0,216,0.49006848198722064
4983,412,37516.0,219,0.5028627808501268
4984,412,37437.0,219,0.50828288847117
4985,412,37359.0,219,0.5022258694365354
4986,412,36980.0,220,0.49225340618441094
4987,412,36607.0,222,0.5084544172018663
4988,412,36233.0,221,0.5216944896630595
4989,412,35861.0,221,0.5716979789054056
4990,412,35491.0,221,0.5689300422253659
4991,412,35121.0,222,0.5403128268885296
4992,412,35046.0,223,0.5159239244640458
4993,412,34676.0,222,0.5316203356740794
4994,412,34309.0,224,0.5546295539712336
4995,412,33944.0,223,0.5425877282511812
4996,412,33579.0,224,0.5643757035526353
4997,412,33214.0,224,0.5711906028441018
4998,412,33148.0,225,0.5301167256138324
4999,412,33084.0,227,0.5052923834246169
5000,412,33311.0,227,0.4700632927914533
5001,412,33249.0,230,0.44394599205980056
5002,412,33186.0,230,0.4476103189464699
5003,412,33127.0,232,0.46877242961240617
5004,412,33069.0,232,0.44992132020453834
5005,412,33013.0,233,0.4581186629554039
5006,412,32657.0,233,0.47096136733441996
5007,412,32292.0,233,0.49533744169453425
5008,412,31351.0,230,0.5146989711527088
5009,412,30113.0,225,0.760175212486726
5010,412,28872.0,221,0.7831592102898718
5011,412,27631.0,216,0.8167892950993966
5012,412,26681.0,213,0.8217633256550712
5013,412,25538.0,210,0.8296721395480802
5014,412,24584.0,209,0.838129895907463
5015,412,23897.0,207,0.8540810957808911
5016,412,23227.0,205,0.8699779285653152
5017,412,22272.0,205,0.9175825106975727
5018,412,21896.0,204,0.9222847631460603
5019,412,21235.0,205,0.9001427255973375
5020,412,20576.0,205,0.8797977615523557
5021,412,19912.0,205,0.9230702248421736
5022,412,19258.0,204,0.9315433208346916
5023,412,18604.0,203,1.016802396250705
5024,412,18493.0,203,1.1099395978519475
5025,412,18121.0,202,1.126820015631714
5026,412,18322.0,203,1.1643870830208447
5027,411,18244.0,204,1.0834208075450387
5028,411,18165.0,204,1.163138067494931
5029,411,17681.0,202,1.2439464876598874
5030,411,17259.0,201,1.335613035027368
5031,410,16836.0,198,1.3703052484014584
5032,410,16696.0,199,1.4431386001820188
5033,410,16557.0,197,1.4941412175106703
5034,409,16422.0,200,1.5014208105659208
5035,409,16287.0,201,1.530956960981405
5036,408,16156.0,202,1.5651691872882925
5037,408,16320.0,202,1.566894108399229
5038,408,16525.0,205,1.6072572587571043
5039,408,16692.0,206,1.64481695525433
5040,408,16864.0,209,1.6561739570000522
5041,407,17039.0,212,1.5879211552610397
5042,406,17217.0,214,1.5617409797085877
5043,406,17394.0,214,1.5279634671674667
5044,406,17572.0,214,1.4609927126039202
5045,406,17751.0,214,1.4061529348805668
5046,406,17965.0,214,1.3359018694847504
5047,406,17843.0,213,1.2797597274127486
5048,406,17723.0,212,1.23964674520613
5049,406,17602.0,210,1.2556877644986935
5050,405,17483.0,209,1.2482729805774013
5051,405,17366.0,210,1.25798850240428
5052,405,17250.0,209,1.2226387272634376
5053,405,17133.0,208,1.1696186448265775
5054,405,16975.0,205,1.1596658572189245
5055,404,16850.0,206,1.148631122290845
5056,404,16693.0,204,1.1198415200556633
5057,404,16826.0,204,1.1134817961535821
5058,403,16700.0,204,1.10864810995824
5059,402,16559.0,203,1.143831083778816
5060,402,16421.0,202,1.2472249243137892
5061,402,16289.0,200,1.3493258280888318
5062,402,16161.0,199,1.4218604296162078
5063,401,16330.0,199,1.3723323847462923
5064,400,16206.0,197,1.32781818522215
5065,398,16083.0,197,1.1315646882000072
5066,398,15964.0,198,1.1025884179561647
5067,397,15845.0,197,1.0414598931335302
5068,396,15757.0,200,0.9582091776024028
5069,396,15667.0,199,0.9954594054073712
5070,396,15835.0,198,1.0128017108807104
5071,396,15717.0,199,1.130935221983569
5072,396,15888.0,200,1.0960579754488962
5073,396,16090.0,202,1.1019629747770388
5074,396,16296.0,206,1.1122191377790376
5075,396,16503.0,207,1.1090504140486017
5076,396,16713.0,210,1.0715478869703479
5077,396,16924.0,212,1.086724249122931
5078,395,17137.0,214,1.0221348910141448
5079,395,17351.0,214,0.9902583426403789
5080,394,17567.0,216,0.9555156098516217
5081,393,17782.0,216,0.862967508667285
5082,391,18001.0,219,0.7555347990887319
5083,390,18217.0,218,0.6812900080877102
5084,389,18435.0,219,0.5887898004054829
5085,389,18653.0,219,0.5688337937163663
5086,389,18872.0,219,0.541107020098323
5087,389,19092.0,220,0.5257454991873101
5088,389,19313.0,221,0.5132548780188985
5089,389,19535.0,222,0.5298359824215335
5090,389,19758.0,223,0.5236963391247549
5091,389,19981.0,223,0.5052642409056045
5092,387,20204.0,223,0.3732784909755656
5093,387,20427.0,223,0.38048363088975734
5094,387,20650.0,223,0.3778257093892458
5095,387,20873.0,223,0.36471523586009896
5096,387,21096.0,223,0.36139940689170336
5097,387,21319.0,223,0.3497382152057277
5098,387,21542.0,223,0.3200563256131821
5099,387,21765.0,223,0.31032296196871684
5100,387,21988.0,223,0.3215360041794608
5101,387,22211.0,223,0.33564467966067757
5102,387,22434.0,223,0.2856203118110061
5103,387,22657.0,223,0.2772593775437035
5104,387,22880.0,223,0.2744989142571783
5105,386,23103.0,223,0.2537852991573242
5106,386,23326.0,223,0.2734041135095489
5107,386,23549.0,223,0.29120114192638247
5108,386,23772.0,223,0.3164034789910324
5109,386,23995.0,223,0.3382445217656695
5110,386,24218.0,223,0.3673298581757781
5111,386,24441.0,223,0.3863189373881015
5112,384,24664.0,223,0.29865140409134094
5113,384,24887.0,223,0.30227409171896447
5114,384,25110.0,223,0.3112372966275828
5115,383,25333.0,223,0.22646358623794152
5116,383,25556.0,223,0.22380314453027994
5117,383,25779.0,223,0.22455196470483296
5118,383,26002.0,223,0.22356870978439458
5119,382,26225.0,223,0.15839649593677577
5120,382,26448.0,223,0.16061369190061286
5121,382,26671.0,223,0.15959476019100702
5122,381,26894.0,223,0.0719166600250056
5123,381,27117.0,223,0.07221598620869409
5124,381,27340.0,223,0.0665890122527739
5125,381,27563.0,223,0.07022204124484976
5126,381,27786.0,223,0.06745297730299951
5127,381,28009.0,223,0.06752597595578798
5128,380,28232.0,223,1.31252090101976e-05
5129,380,28455.0,223,1.2208466636143106e-05
5130,380,28678.0,223,1.1561515319068011e-05
5131,380,28901.0,223,1.2227497065951166e-05
5132,380,29124.0,223,1.3165884319538284e-05
5133,380,29347.0,223,1.2751106083773819e-05
5134,380,29570.0,223,1.2175809713179332e-05
5135,380,29793.0,223,1.3179294122058769e-05
5136,380,30016.0,223,1.178127926705341e-05
5137,380,30239.0,223,1.2748350756268283e-05
5138,380,30462.0,223,1.198361958881797e-05
5139,380,30685.0,223,1.149339136079133e-05
5140,380,30908.0,223,1.2120449572807395e-05
5141,380,31131.0,223,1.115265743524654e-05
5142,380,31354.0,223,1.0511848257172382e-05
5143,380,31577.0,223,1.0304075688584288e-05
5144,380,31800.0,223,1.1552545326758397e-05
5145,380,32023.0,223,9.618823346324306e-06
5146,380,32246.0,223,1.1649502398798024e-05
5147,380,32469.0,223,1.107189365060973e-05
5148,380,32692.0,223,1.0817050637381813e-05
5149,380,32915.0,223,1.1012515785341242e-05
5150,380,33138.0,223,8.59053204063072e-06
5151,380,33361.0,223,9.920088971624007e-06
5152,380,33584.0,223,9.245352996818686e-06
5153,380,33807.0,223,9.873822002148688e-06
5154,380,34030.0,223,8.087357962031899e-06
5155,380,34253.0,223,9.526294985269279e-06
5156,380,34476.0,223,9.964833571746282e-06
5157,380,34699.0,223,8.772808921277901e-06
5158,380,34922.0,223,8.43652304129997e-06
5159,380,35145.0,223,9.466803941992693e-06
5160,380,35368.0,223,8.402536416751779e-06
5161,380,35591.0,223,8.504319142060901e-06
5162,380,35814.0,223,9.751348622826456e-06
5163,380,36037.0,223,7.245091039128637e-06
5164,380,36260.0,223,8.535419785578135e-06
5165,380,36483.0,223,8.027755687048728e-06
5166,380,36706.0,223,8.808516455254423e-06
5167,380,36929.0,223,8.296332414421264e-06
5168,380,37152.0,223,8.000865926629898e-06
5169,380,37375.0,223,8.783211910872681e-06
5170,380,37598.0,223,8.39896565153012e-06
5171,380,37821.0,223,9.794684496539132e-06
5172,380,38044.0,223,8.420687616523098e-06
5173,380,38267.0,223,7.62127712047235e-06
5174,380,38490.0,223,8.734856370880606e-06
5175,380,38713.0,223,0.11637524319143155
5176,380,38936.0,223,0.11342883925651202
5177,380,39159.0,223,0.11527727886795118
5178,380,39382.0,223,0.11471458824977225
5179,380,39605.0,223,0.09462368153062244
5180,380,39828.0,223,0.07875259305439633
5181,380,40051.0,223,0.05866442854175864
5182,380,40274.0,223,0.038574870037893345
5183,380,40497.0,223,0.018484969460514616
5184,380,40720.0,223,0.0009271751143586793
5185,380,40944.0,224,3.853840499263796e-05
5186,380,41168.0,224,1.4396024204570047e-05
5187,380,41392.0,224,9.514756390982172e-06
5188,380,41616.0,224,9.998110896365417e-06
5189,380,41840.0,224,8.504462238362907e-06
5190,380,41763.0,223,0.06201701603944645
5191,380,41687.0,222,0.0629231693365667
5192,380,41611.0,221,0.07989181376243684
5193,380,41535.0,220,0.08366792122352988
5194,380,41458.0,219,0.08070853081181968
5195,380,41381.0,218,0.08262294396861977
5196,380,41304.0,218,0.08448076529363081
5197,380,41227.0,217,0.08294956898013575
5198,380,41446.0,219,0.08911003154442457
5199,379,41665.0,219,0.021090775448446057
5200,379,41885.0,221,0.019339635975565626
5201,379,42105.0,220,0.015076121260927337
5202,379,42326.0,221,0.011480263009698167
5203,379,42246.0,220,0.10731777694669682
5204,378,42168.0,220,0.009915407977966573
5205,378,42091.0,220,0.02146944971956714
5206,378,42014.0,219,0.032270571173062104
5207,378,41938.0,220,0.028796154662124283
5208,378,41861.0,219,0.025970055542042788
5209,378,41784.0,219,0.02532933270595747
5210,378,41708.0,218,0.026670505872788804
5211,378,41633.0,218,0.026967553412875267
5212,378,41558.0,218,0.027435798901542654
5213,378,41484.0,218,0.026533903619148404
5214,378,41410.0,217,0.028075196216495173
5215,378,41336.0,217,0.027723878167324217
5216,378,41261.0,216,0.02279867575205451
5217,378,41186.0,216,0.023913115015296915
5218,378,41403.0,217,0.024084718101681626
5219,378,41620.0,217,0.019795470874663986
5220,378,41837.0,217,0.020017123107917322
5221,378,42055.0,218,0.016167649638270637
5222,378,42274.0,220,0.014996560038271708
5223,378,42493.0,219,0.012560577336811513
5224,378,42713.0,220,0.01054279863674989
5225,378,42633.0,220,0.06954451084285702
5226,378,42552.0,219,0.06511987709769686
5227,378,42473.0,219,0.07839530367066705
